team_name,team_id,season,conference,conference_id,jersey,player,pos,yr,g,gs
Shorter Lady Hawks,30151,2013,NA,NA,13,"Kube, Nicole",,N/A,1,0
Shorter Lady Hawks,30151,2013,NA,NA,20,"Luna, Karen",,N/A,0,0
Shorter Lady Hawks,30151,2013,NA,NA,23,"McNEELY, Lindsey",,Fr,0,0
Shorter Lady Hawks,30151,2013,NA,NA,4,"Moody, Taylor",,Fr,2,2
Shorter Lady Hawks,30151,2013,NA,NA,24,"Nuqui, Ashley",,N/A,0,0
Shorter Lady Hawks,30151,2013,NA,NA,10,"Ott, Katie",,Fr,2,1
Shorter Lady Hawks,30151,2013,NA,NA,20,"Pacino, Sophia",,Fr,0,0
Shorter Lady Hawks,30151,2013,NA,NA,15,"Persichetti, Lauren",,Fr,2,0
Shorter Lady Hawks,30151,2013,NA,NA,8,"Pranciliauskaite, Ai",,Fr,2,2
Shorter Lady Hawks,30151,2013,NA,NA,33,"Rojas, Bianca",,Fr,2,2
Shorter Lady Hawks,30151,2013,NA,NA,9,"Skinner, Rachel",,Fr,2,1
Shorter Lady Hawks,30151,2013,NA,NA,25,"Smith, Erica",,N/A,1,0
Shorter Lady Hawks,30151,2013,NA,NA,7,"Spero, Devin",,Fr,2,0
Shorter Lady Hawks,30151,2013,NA,NA,23,"Stoltz, Sammy",,N/A,2,2
Shorter Lady Hawks,30151,2013,NA,NA,5,"Watson-Isom, Desiree",,Fr,2,2
Shorter Lady Hawks,30151,2013,NA,NA,18,"Wiggins, Mia",,Fr,2,2
Shorter Lady Hawks,30151,2013,NA,NA,3,"Wynn, Erin",,N/A,0,0
Shorter Lady Hawks,30151,2012,NA,NA,35,"Allen, Patrice",,N/A,2,0
Shorter Lady Hawks,30151,2012,NA,NA,21,"Armstrong, Avery",,N/A,3,3
Shorter Lady Hawks,30151,2012,NA,NA,2,"Bell, Kayla",,N/A,3,3
Shorter Lady Hawks,30151,2012,NA,NA,19,"Cave, Rita",,N/A,3,0
Shorter Lady Hawks,30151,2012,NA,NA,14,"Dixe, Whitney",,N/A,3,3
Shorter Lady Hawks,30151,2012,NA,NA,3,"Fevella, Bethany",,N/A,3,3
Shorter Lady Hawks,30151,2012,NA,NA,27,"Forkner, Blake",,N/A,1,1
Shorter Lady Hawks,30151,2012,NA,NA,12,"Hicks, Amber",,N/A,3,3
Shorter Lady Hawks,30151,2012,NA,NA,23,"McNEELY, Lindsey",,N/A,2,0
Shorter Lady Hawks,30151,2012,NA,NA,4,"Moody, Taylor",,N/A,1,1
Shorter Lady Hawks,30151,2012,NA,NA,10,"Ott, Katie",,N/A,3,3
Shorter Lady Hawks,30151,2012,NA,NA,20,"Pacino, Sophia",,N/A,1,1
Shorter Lady Hawks,30151,2012,NA,NA,15,"Persichetti, Lauren",,N/A,1,0
Shorter Lady Hawks,30151,2012,NA,NA,8,"Pranciliauskaite, Ai",,N/A,3,2
Shorter Lady Hawks,30151,2012,NA,NA,33,"Rojas, Bianca",,N/A,3,3
Shorter Lady Hawks,30151,2012,NA,NA,9,"Skinner, Rachel",,N/A,3,3
Shorter Lady Hawks,30151,2012,NA,NA,7,"Spero, Devin",,N/A,2,1
Shorter Lady Hawks,30151,2012,NA,NA,5,"Watson-Isom, Desiree",,N/A,3,3
Shorter Lady Hawks,30151,2012,NA,NA,18,"Wiggins, Mia",,N/A,3,3
Southern Va. Knights,30164,2016,NA,NA,9,"Abdullahi, Kafia",,Jr,9,2
Southern Va. Knights,30164,2016,NA,NA,15,"Barfus, Megan",,So,16,15
Southern Va. Knights,30164,2016,NA,NA,11,"Bishop, Avery",,N/A,8,4
Southern Va. Knights,30164,2016,NA,NA,17,"Bonney, Elizabeth",,Jr,16,15
Southern Va. Knights,30164,2016,NA,NA,10,"Bradshaw, Zoe",,Sr,16,13
Southern Va. Knights,30164,2016,NA,NA,7,"Houghtaling, Claire",,Jr,16,14
Southern Va. Knights,30164,2016,NA,NA,6,"Knowles, Majkaleah",,Fr,15,13
Southern Va. Knights,30164,2016,NA,NA,14,"Lamb, Emily",,Sr,16,15
Southern Va. Knights,30164,2016,NA,NA,3,"Larson, Kristina",,Fr,2,0
Southern Va. Knights,30164,2016,NA,NA,13,"Lessing, Ashley",,Jr,15,14
Southern Va. Knights,30164,2016,NA,NA,8,"Lewis, Chloe",,N/A,14,11
Southern Va. Knights,30164,2016,NA,NA,24,"Lytle, Melanie",,Fr,10,7
Southern Va. Knights,30164,2016,NA,NA,16,"Martin, Andi",,So,0,0
Southern Va. Knights,30164,2016,NA,NA,19,"McCafferty, Amanda",,Sr,10,3
Southern Va. Knights,30164,2016,NA,NA,18,"Miller, Rachel",,Fr,15,11
Southern Va. Knights,30164,2016,NA,NA,5,"Park, Faythe",,Fr,12,11
Southern Va. Knights,30164,2016,NA,NA,26,"Smith, Lia",,Fr,15,15
Southern Va. Knights,30164,2016,NA,NA,2,"Whitworth, Rainey",,Sr,16,15
Southern Va. Knights,30164,2015,NA,NA,15,"Barfus, Megan",,Fr,4,3
Southern Va. Knights,30164,2015,NA,NA,17,"Bonney, Elizabeth",,So,13,13
Southern Va. Knights,30164,2015,NA,NA,10,"Bradshaw, Zoe",,Jr,15,12
Southern Va. Knights,30164,2015,NA,NA,8,"Bybee, Danielle",,Fr,15,12
Southern Va. Knights,30164,2015,NA,NA,1,"Cadiente, Maura",,Sr,14,11
Southern Va. Knights,30164,2015,NA,NA,13,"Gambee, Jamilla",,N/A,2,0
Southern Va. Knights,30164,2015,NA,NA,14,"Golder, Ericha",,Fr,15,15
Southern Va. Knights,30164,2015,NA,NA,11,"Griffiths, Corrine",,N/A,8,4
Southern Va. Knights,30164,2015,NA,NA,9,"Higginbotham, Maddie",,Fr,3,0
Southern Va. Knights,30164,2015,NA,NA,7,"Houghtaling, Claire",,So,15,15
Southern Va. Knights,30164,2015,NA,NA,11,"Hyer, Samantha",,Fr,14,13
Southern Va. Knights,30164,2015,NA,NA,3,"Jones, Samantha",,Sr,15,15
Southern Va. Knights,30164,2015,NA,NA,18,"Kessler, Kristen",,So,0,0
Southern Va. Knights,30164,2015,NA,NA,13,"Lessing, Ashley",,So,1,0
Southern Va. Knights,30164,2015,NA,NA,16,"Martin, Andi",,Fr,12,9
Southern Va. Knights,30164,2015,NA,NA,19,"McCafferty, Amanda",,Jr,4,0
Southern Va. Knights,30164,2015,NA,NA,29,"Miller, Cammi",GK,N/A,15,15
Southern Va. Knights,30164,2015,NA,NA,5,"Sorensen, Darien",,Jr,15,15
Southern Va. Knights,30164,2015,NA,NA,23,"Vanderwende, Sarah",,Fr,15,13
Southern Va. Knights,30164,2015,NA,NA,4,"White, Adina",,N/A,2,0
Southern Va. Knights,30164,2015,NA,NA,2,"Whitworth, Rainey",,Jr,15,15
Southern Va. Knights,30164,2014,NA,NA,34,"Ahlgren, Ashley",,Fr,12,11
Southern Va. Knights,30164,2014,NA,NA,23,"Arrieta, Partricia",,Fr,6,1
Southern Va. Knights,30164,2014,NA,NA,9,"Baxter, Abigail",,Sr,12,12
Southern Va. Knights,30164,2014,NA,NA,17,"Bonney, Elizabeth",,Fr,12,11
Southern Va. Knights,30164,2014,NA,NA,10,"Bradshaw, Zoe",,So,12,12
Southern Va. Knights,30164,2014,NA,NA,2,"Epps, Lillian",,Sr,12,12
Southern Va. Knights,30164,2014,NA,NA,15,"Holder, Shanteya",,Fr,9,5
Southern Va. Knights,30164,2014,NA,NA,7,"Houghtaling, Claire",,Fr,9,8
Southern Va. Knights,30164,2014,NA,NA,6,"Jones, Samantha",,N/A,5,2
Southern Va. Knights,30164,2014,NA,NA,26,"Kessler, Kristen",,Fr,12,12
Southern Va. Knights,30164,2014,NA,NA,53,"Lowry, Skye",,Fr,10,5
Southern Va. Knights,30164,2014,NA,NA,28,"Lyman, Kathryn",,Fr,12,12
Southern Va. Knights,30164,2014,NA,NA,19,"McCafferty, Amanda",,So,1,0
Southern Va. Knights,30164,2014,NA,NA,1,"Schroeder, Caroline",,Sr,12,12
Southern Va. Knights,30164,2014,NA,NA,8,"Smith, Merissa",,Fr,6,5
Southern Va. Knights,30164,2014,NA,NA,3,"Sorensen, Darien",,So,12,12
Southern Va. Knights,30164,2014,NA,NA,13,"Tonini, Kaitlin",,Jr,3,0
Southern Va. Knights,30164,2014,NA,NA,4,"Weaver, Jessica",,Jr,1,0
Southern Va. Knights,30164,2014,NA,NA,5,"Whitworth, Rainey",,So,12,12
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,25,"Altschuler, Alyssa",G,So,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,1,"Amador, Ashley",,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,10,"Ardoin, Lora",,Fr,15,15
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,15,"Bennett, Trishanna",,So,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,12,"Bessette, Brittani",,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,12,"Branch, Kiely",,N/A,8,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,4,"Carroll, Robyn",M,So,15,15
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,7,"Christensen, Keri",,So,9,3
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,8,"Christiansen, Hannah",,Fr,13,13
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,32,"Cota, Holli-Jo",GK,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,11,"Darling, Caty",D,Jr,15,15
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,15,"Davy, Diamantie",M,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,19,"Dempsey, Keri",,So,15,14
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,5,"DiBenenedet, Brittany",M,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,14,"DiNardo, Rebecca",,N/A,10,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,9,"Diabo, Abbey",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,18,"Drake, Courtney",,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,28,"Durant, Gabrielle",D,So,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,2,"Fajardo, Yaslin",D,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,10,"Ghize, Natasha",A,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,20,"Gilbert, Kayla",D,So,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,21,"Goolden, Tressa",,Jr,15,14
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,7,"Guerra, Roxana",,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,16,"Hart, Paige",A,N/A,15,11
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,15,"Holmes, Nikki",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,16,"Hutcheson, Devyn",M,Jr,15,7
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,32,"Kieffer, Becca",GK,Fr,15,15
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,1,"Kinder, Sydney",,N/A,11,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,3,"Knight, Brooke",A,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,11,"LaVoie, Caitlin",A,So,13,2
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,6,"Lennox, Mackenzie",M,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,13,"Mitchell, Kailey",,N/A,10,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,4,"Moulier, Ashley",,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,24,"Murray, Kelsey",D,So,14,13
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,17,"Mydosh, Megan",M,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,15,"Nutter, Katelynn",A,N/A,15,15
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,6,"Percy, Joelle",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,23,"Poupore, Megan",,So,14,12
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,24,"Pratt, Laura",,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,16,"Rice, Keeley",A,So,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,9,"Skelly, Kirsten",M,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,20,"Stone, Sarah",,Fr,6,1
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,19,"Thompson, Chantel",,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,23,"Vibbard, Kristi",D,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,20,"Whalen, Cortney",,Jr,0,0
SUNY Canton Kangaroos (Roos),30165,2015,NA,NA,7,"Woods, Amanda",D,N/A,15,15
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,25,"Altschuler, Alyssa",G,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,1,"Amador, Ashley",,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,10,"Ardoin, Lora",,N/A,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,15,"Bennett, Trishanna",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,12,"Bessette, Brittani",,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,4,"Carroll, Robyn",M,Fr,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,7,"Christensen, Keri",,Fr,4,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,8,"Christiansen, Hannah",,N/A,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,32,"Cota, Holli-Jo",GK,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,11,"Darling, Caty",D,So,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,15,"Davy, Diamantie",M,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,19,"Dempsey, Keri",,Fr,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,5,"DiBenenedet, Brittany",M,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,9,"Diabo, Abbey",,N/A,3,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,18,"Drake, Courtney",,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,28,"Durant, Gabrielle",D,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,2,"Fajardo, Yaslin",D,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,10,"Ghize, Natasha",A,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,20,"Gilbert, Kayla",D,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,21,"Goolden, Tressa",,So,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,7,"Guerra, Roxana",,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,15,"Holmes, Nikki",,N/A,5,4
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,16,"Hutcheson, Devyn",M,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,32,"Kieffer, Becca",GK,N/A,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,3,"Knight, Brooke",A,So,2,2
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,11,"LaVoie, Caitlin",A,Fr,5,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,6,"Lennox, Mackenzie",M,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,4,"Moulier, Ashley",,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,24,"Murray, Kelsey",D,Fr,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,17,"Mydosh, Megan",M,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,6,"Percy, Joelle",,N/A,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,23,"Poupore, Megan",,Fr,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,24,"Pratt, Laura",,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,16,"Rice, Keeley",A,Fr,6,6
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,9,"Skelly, Kirsten",M,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,20,"Stone, Sarah",,N/A,6,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,19,"Thompson, Chantel",,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,23,"Vibbard, Kristi",D,So,0,0
SUNY Canton Kangaroos (Roos),30165,2014,NA,NA,20,"Whalen, Cortney",,So,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,25,"Altschuler, Alyssa",G,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,1,"Amador, Ashley",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,15,"Bennett, Trishanna",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,12,"Bessette, Brittani",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,4,"Carroll, Robyn",M,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,7,"Christensen, Keri",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,32,"Cota, Holli-Jo",GK,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,11,"Darling, Caty",D,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,15,"Davy, Diamantie",M,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,19,"Dempsey, Keri",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,5,"DiBenenedet, Brittany",M,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,18,"Drake, Courtney",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,28,"Durant, Gabrielle",D,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,2,"Fajardo, Yaslin",D,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,10,"Ghize, Natasha",A,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,20,"Gilbert, Kayla",D,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,21,"Goolden, Tressa",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,7,"Guerra, Roxana",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,16,"Hutcheson, Devyn",M,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,3,"Knight, Brooke",A,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,11,"LaVoie, Caitlin",A,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,6,"Lennox, Mackenzie",M,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,4,"Moulier, Ashley",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,24,"Murray, Kelsey",D,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,17,"Mydosh, Megan",M,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,23,"Poupore, Megan",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,24,"Pratt, Laura",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,16,"Rice, Keeley",A,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,9,"Skelly, Kirsten",M,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,19,"Thompson, Chantel",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,23,"Vibbard, Kristi",D,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2013,NA,NA,20,"Whalen, Cortney",,Fr,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,1,"Amador, Ashley",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,12,"Bessette, Brittani",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,32,"Cota, Holli-Jo",GK,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,11,"Darling, Caty",D,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,15,"Davy, Diamantie",M,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,5,"DiBenenedet, Brittany",M,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,18,"Drake, Courtney",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,2,"Fajardo, Yaslin",D,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,10,"Ghize, Natasha",A,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,21,"Goolden, Tressa",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,7,"Guerra, Roxana",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,16,"Hutcheson, Devyn",M,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,3,"Knight, Brooke",A,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,6,"Lennox, Mackenzie",M,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,4,"Moulier, Ashley",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,17,"Mydosh, Megan",M,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,24,"Pratt, Laura",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,9,"Skelly, Kirsten",M,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,19,"Thompson, Chantel",,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,23,"Vibbard, Kristi",D,N/A,0,0
SUNY Canton Kangaroos (Roos),30165,2012,NA,NA,20,"Whalen, Cortney",,N/A,0,0
Young Harris Mountain Lions,30154,2014,NA,NA,20,"DuBose, Jessica",,Fr,17,11
Young Harris Mountain Lions,30154,2014,NA,NA,8,"Farmer, Breanna",,So,16,15
Young Harris Mountain Lions,30154,2014,NA,NA,11,"Franklin, Ivey",,So,16,16
Young Harris Mountain Lions,30154,2014,NA,NA,28,"Freitas, Jordana",,So,16,16
Young Harris Mountain Lions,30154,2014,NA,NA,14,"Green, Caitlyn",,So,8,2
Young Harris Mountain Lions,30154,2014,NA,NA,9,"Kernohan, Jaclyn",,So,17,17
Young Harris Mountain Lions,30154,2014,NA,NA,10,"King, Peyton",,Fr,17,17
Young Harris Mountain Lions,30154,2014,NA,NA,5,"Lincoln, Taylor",,So,0,0
Young Harris Mountain Lions,30154,2014,NA,NA,24,"Lummus, Anna",,Fr,17,17
Young Harris Mountain Lions,30154,2014,NA,NA,4,"Martelli, Marisa",,Fr,17,17
Young Harris Mountain Lions,30154,2014,NA,NA,1,"Moore, Carter",,So,9,1
Young Harris Mountain Lions,30154,2014,NA,NA,29,"Nudelman, Sarah",,Fr,17,16
Young Harris Mountain Lions,30154,2014,NA,NA,3,"Pardus, Caitlin",,So,16,16
Young Harris Mountain Lions,30154,2014,NA,NA,7,"Roach, Kaylynn",,Fr,14,13
Young Harris Mountain Lions,30154,2014,NA,NA,17,"Smith, Jade",,So,17,17
Young Harris Mountain Lions,30154,2014,NA,NA,15,"Vacarella, Nicole",,So,0,0
Young Harris Mountain Lions,30154,2014,NA,NA,18,"Wright, Stephanie",,So,16,13
Young Harris Mountain Lions,30154,2013,NA,NA,8,"Farmer, Breanna",,Fr,16,13
Young Harris Mountain Lions,30154,2013,NA,NA,11,"Franklin, Ivey",,Fr,16,16
Young Harris Mountain Lions,30154,2013,NA,NA,28,"Freitas, Jordana",,Fr,17,17
Young Harris Mountain Lions,30154,2013,NA,NA,14,"Green, Caitlyn",,Fr,9,3
Young Harris Mountain Lions,30154,2013,NA,NA,9,"Kernohan, Jaclyn",,Fr,17,17
Young Harris Mountain Lions,30154,2013,NA,NA,10,"Lawson, Emily",,Fr,0,0
Young Harris Mountain Lions,30154,2013,NA,NA,5,"Lincoln, Taylor",,Fr,15,15
Young Harris Mountain Lions,30154,2013,NA,NA,12,"McDevitt, Sarah",,Fr,12,12
Young Harris Mountain Lions,30154,2013,NA,NA,1,"Moore, Carter",,Fr,17,17
Young Harris Mountain Lions,30154,2013,NA,NA,3,"Pardus, Caitlin",,Fr,17,17
Young Harris Mountain Lions,30154,2013,NA,NA,17,"Smith, Jade",,Fr,17,17
Young Harris Mountain Lions,30154,2013,NA,NA,21,"Thomason, Amanda",,Fr,17,17
Young Harris Mountain Lions,30154,2013,NA,NA,15,"Vacarella, Nicole",,Fr,10,9
Young Harris Mountain Lions,30154,2013,NA,NA,4,"Webb, Nicole",,Fr,17,17
Young Harris Mountain Lions,30154,2013,NA,NA,18,"Wright, Stephanie",,Fr,17,17
